/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8423	Jacques Joseph Charles Villeneuve	is	a Canadian musician	0	4	6	7	7	10	0.843908541236736	Jacques Joseph Charles Villeneuve , , is a Canadian musician and former automobile racing driver .	NNP NNP NNP NNP , , VBZ DT JJ NN CC JJ NN VBG NN .	B-NP I-NP I-NP I-NP O O B-VP B-NP I-NP I-NP O B-NP I-NP I-NP I-NP O	jacques joseph charles villeneuve	be	a canadian musician
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8501	Australia but Villeneuve	took	the next two wins	6	9	9	10	10	14	0.7768600459178321	Coulthard took the opening race in Australia but Villeneuve took the next two wins in Brazil and Argentina .	NNP VBD DT NN NN IN NNP CC NNP VBD DT JJ CD NNS IN NNP CC NNP .	B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	australia but villeneuve	take	the next # wins
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8502	Five more victories	came	that season	0	3	3	4	4	6	0.7726438969213465	Five more victories came that season at the Spanish , British , Hungarian , Austrian and Luxembourg Grand Prix .	CD JJR NNS VBD DT NN IN DT NNP , NNP , NNP , NNP CC NNP NNP NNP .	B-NP I-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	# more victories	come	that season
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8503	Villeneuve	also claimed	ten pole positions	0	1	1	3	3	6	0.9999999999037759	Villeneuve also claimed ten pole positions .	NNP RB VBD CD NN NNS .	B-NP B-ADVP B-VP B-NP I-NP I-NP O	villeneuve	claim	# pole positions
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8504	His main rival Schumacher	had	five wins of his own	0	4	4	5	5	10	0.4260099222379549	His main rival Schumacher had five wins of his own to set up a showdown at the final race of the season .	PRP$ JJ NN NNP VBD CD NNS IN PRP$ JJ TO VB RP DT NN IN DT JJ NN IN DT NN .	B-NP I-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP B-VP I-VP B-PRT B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP O	his main rival schumacher	have	# wins of his own
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8505	The title	was decided at	the final round	0	2	2	5	5	8	0.9108957405682844	The title was decided at the final round in Jerez .	DT NN VBD VBN IN DT JJ NN IN NNP .	B-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP B-PP B-NP O	the title	decide at	the final round
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8506	Villeneuve	came out on	top	0	1	1	4	4	5	0.9996211025626971	Villeneuve came out on top and won the World Championship in only his second season , but the race was remembered for a collision between himself and title rival Schumacher .	NNP VBD RB IN NN CC VBD DT NNP NNP IN RB PRP$ JJ NN , CC DT NN VBD VBN IN DT NN IN PRP CC NN JJ NNP .	B-NP B-VP B-ADVP B-PP B-NP O B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-NP I-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP O B-NP I-NP I-NP O	villeneuve	come on	top
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8506	Villeneuve	won the World Championship in only	his second season	0	1	6	12	12	15	0.980210447052462	Villeneuve came out on top and won the World Championship in only his second season , but the race was remembered for a collision between himself and title rival Schumacher .	NNP VBD RB IN NN CC VBD DT NNP NNP IN RB PRP$ JJ NN , CC DT NN VBD VBN IN DT NN IN PRP CC NN JJ NNP .	B-NP B-VP B-ADVP B-PP B-NP O B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-NP I-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP O B-NP I-NP I-NP O	villeneuve	win world championship in	his second season
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8506	the race	was remembered for	a collision	17	19	19	22	22	24	0.8202117331751324	Villeneuve came out on top and won the World Championship in only his second season , but the race was remembered for a collision between himself and title rival Schumacher .	NNP VBD RB IN NN CC VBD DT NNP NNP IN RB PRP$ JJ NN , CC DT NN VBD VBN IN DT NN IN PRP CC NN JJ NNP .	B-NP B-VP B-ADVP B-PP B-NP O B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-NP I-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP O B-NP I-NP I-NP O	the race	remember for	a collision
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8507	Villeneuve	passed	Schumacher	1	2	2	3	3	4	0.9284832600020523	As Villeneuve passed Schumacher at the Dry–Sac corner during the 48th lap , the German turned into the Canadian 's car ; leaving Villeneuve with a damaged sidepod .	IN NNP VBD NNP IN DT NNP NN IN DT JJ NN , DT NNP VBD IN DT NNP POS NN : VBG NNP IN DT JJ NN .	B-SBAR B-NP B-VP B-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O B-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP O B-VP B-NP B-PP B-NP I-NP I-NP O	villeneuve	pass	schumacher
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8507	the German	turned into	the Canadian 's car	13	15	15	17	17	21	0.9377526866864199	As Villeneuve passed Schumacher at the Dry–Sac corner during the 48th lap , the German turned into the Canadian 's car ; leaving Villeneuve with a damaged sidepod .	IN NNP VBD NNP IN DT NNP NN IN DT JJ NN , DT NNP VBD IN DT NNP POS NN : VBG NNP IN DT JJ NN .	B-SBAR B-NP B-VP B-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O B-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP O B-VP B-NP B-PP B-NP I-NP I-NP O	the german	turn into	the canadian 's car
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8508	Villeneuve	took	third place	0	1	4	5	5	7	0.9027079138245925	Villeneuve recovered however and took third place and the title while Schumacher retired and was disqualified from the Championship .	NNP VBD RB CC VBD JJ NN CC DT NN IN NNP VBD CC VBD VBN IN DT NNP .	B-NP B-VP B-ADVP O B-VP B-NP I-NP O B-NP I-NP B-SBAR B-NP B-VP O B-VP I-VP B-PP B-NP I-NP O	villeneuve	take	third place
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8508	Schumacher	was disqualified from	the Championship	11	12	14	17	17	19	0.98410152296483	Villeneuve recovered however and took third place and the title while Schumacher retired and was disqualified from the Championship .	NNP VBD RB CC VBD JJ NN CC DT NN IN NNP VBD CC VBD VBN IN DT NNP .	B-NP B-VP B-ADVP O B-VP B-NP I-NP O B-NP I-NP B-SBAR B-NP B-VP O B-VP I-VP B-PP B-NP I-NP O	schumacher	disqualify from	the championship
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8509	Villeneuve 's career	went into	sharp decline	0	3	3	5	5	7	0.33733659113434383	Villeneuve 's career went into sharp decline following his World Championship title .	NNP POS NN VBD IN JJ NN VBG PRP$ NNP NNP NN .	B-NP I-NP I-NP B-VP B-PP B-NP I-NP B-VP B-NP I-NP I-NP I-NP O	villeneuve 's career	go into	sharp decline
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8510	he	did finish on	the podium	6	7	7	10	10	12	0.7261264106037855	Remaining with Williams in , although he did finish on the podium twice in Germany and Hungary .	VBG IN NNP IN , IN PRP VBD VB IN DT NN RB IN NNP CC NNP .	B-PP B-PP B-NP B-LST O B-SBAR B-NP B-VP I-VP B-PP B-NP I-NP B-ADVP B-PP B-NP I-NP I-NP O	he	finish on	the podium
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8511	Villeneuve	finished fifth in	the Drivers ' Championship	0	1	1	4	4	8	0.9124359834709719	Villeneuve finished fifth in the Drivers ' Championship with 21 points , 79 points behind Champion Mika Häkkinen in the McLaren-Mercedes .	NNP VBD RB IN DT NNS POS NN IN CD NNS , CD NNS IN NNP NNP NNP IN DT NNP .	B-NP B-VP B-ADVP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP O	villeneuve	finish in	the drivers ' championship
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8512	Villeneuve	joined	the newly-founded British American Racing team	3	4	4	5	5	11	0.9525032874453302	In 1999 , Villeneuve joined the newly-founded British American Racing team , co-founded and partly owned by Villeneuve 's personal manager , Craig Pollock , and by Adrian Reynard .	IN CD , NNP VBD DT JJ JJ NNP NNP NN , JJ CC RB VBN IN NNP POS JJ NN , NNP NNP , CC IN NNP NNP .	B-PP B-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP O B-NP I-NP O B-PP B-PP B-NP I-NP O	villeneuve	join	the newly-founded british american racing team
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8513	his team mate	was	Brazilian Ricardo Zonta	3	6	6	7	7	10	0.8863588608608488	Joining him as his team mate was Brazilian Ricardo Zonta .	VBG PRP IN PRP$ NN NN VBD JJ NNP NNP .	B-VP B-NP B-PP B-NP I-NP I-NP B-VP B-NP I-NP I-NP O	his team mate	be	brazilian ricardo zonta
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8514	BAR	had	a poor season	18	19	19	20	20	23	0.8592671476475923	There was a lot of media hype about the new squad , but despite the high expectations , BAR had a poor season , retiring from the first eleven races of the season -an unfortunate record - and not scoring a single Championship point .	EX VBD DT NN IN NNS NN IN DT JJ NN , CC IN DT JJ NNS , NNP VBD DT JJ NN , VBG IN DT JJ CD NNS IN DT NN JJ JJ NN : CC RB VBG DT JJ NN NN .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O O B-PP B-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP O B-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O O B-VP I-VP B-NP I-NP I-NP I-NP O	bar	have	a poor season
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8515	the car	showed	a promising pace	2	4	4	5	5	8	0.5586045509682134	At times the car showed a promising pace , Villeneuve running in third place at Barcelona , but often , technical problems ruined his chances .	IN NNS DT NN VBD DT JJ NN , NNP VBG IN JJ NN IN NNP , CC RB , JJ NNS VBN PRP$ NNS .	B-PP B-NP B-NP I-NP B-VP B-NP I-NP I-NP O B-NP B-VP B-PP B-NP I-NP B-PP B-NP O O B-ADVP O B-NP I-NP B-VP B-NP I-NP O	the car	show	a promising pace
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8516	the Canadian	remained loyal to	Pollock 's team	10	12	12	15	15	18	0.9756619692669184	Despite the lack of a competitive car in 1999 , the Canadian remained loyal to Pollock 's team as did Zonta .	IN DT NN IN DT JJ NN IN CD , DT NNP VBD JJ TO NNP POS NN IN VBD NNP .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP O B-NP I-NP B-VP B-ADJP B-PP B-NP I-NP I-NP B-SBAR O B-NP O	the canadian	remain loyal to	pollock 's team
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8516	Pollock 's team	did	Zonta	15	18	19	20	20	21	0.925805912361864	Despite the lack of a competitive car in 1999 , the Canadian remained loyal to Pollock 's team as did Zonta .	IN DT NN IN DT JJ NN IN CD , DT NNP VBD JJ TO NNP POS NN IN VBD NNP .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP O B-NP I-NP B-VP B-ADJP B-PP B-NP I-NP I-NP B-SBAR O B-NP O	pollock 's team	do	zonta
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8517	The Supertec engines of the previous season	were replaced by	Honda engines	0	7	7	10	10	12	0.9883264483706442	The Supertec engines of the previous season were replaced by Honda engines and the new BAR–Honda package proved to be more competitive with Villeneuve finishing in the points on seven different occasions and almost secured a podium finish at the United States Grand Prix .	DT NNP NNS IN DT JJ NN VBD VBN IN NNP NNS CC DT JJ NNP NN VBD TO VB RBR JJ IN NNP VBG IN DT NNS IN CD JJ NNS CC RB VBN DT NN NN IN DT NNP NNPS NNP NNP .	B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP O B-NP I-NP I-NP I-NP B-VP I-VP I-VP B-ADJP I-ADJP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP O B-VP I-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O	the supertec engines of the previous season	replace by	honda engines
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8518	Zonta	left BAR in	2001	0	1	1	4	4	5	0.4915014637305799	Zonta left BAR in 2001 to join Jordan as a test driver .	NNP VBD NNP IN CD TO VB NNP IN DT NN NN .	B-NP B-VP B-NP B-PP B-NP B-VP I-VP B-NP B-PP B-NP I-NP I-NP O	zonta	leave bar in	#
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8519	The Brazilian	was replaced by	experienced Frenchman Olivier Panis	0	2	2	5	5	9	0.9999999999887741	The Brazilian was replaced by experienced Frenchman Olivier Panis .	DT JJ VBD VBN IN JJ NNP NNP NNP .	B-NP I-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP O	the brazilian	replace by	experienced frenchman olivier panis
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8520	Villeneuve	was involved in	a crash	0	1	1	4	4	6	0.9224492382837745	Villeneuve was involved in a crash at the Australian Grand Prix , the first race of the season , when he hit the back of Ralf Schumacher 's Williams .	NNP VBD VBN IN DT NN IN DT JJ NNP NNP , DT JJ NN IN DT NN , WRB PRP VBD DT NN IN NNP NNP POS NNP .	B-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP O B-ADVP B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O	villeneuve	involve in	a crash
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8520	he	hit the back of	Ralf Schumacher 's Williams	20	21	21	25	25	29	0.40174027152365516	Villeneuve was involved in a crash at the Australian Grand Prix , the first race of the season , when he hit the back of Ralf Schumacher 's Williams .	NNP VBD VBN IN DT NN IN DT JJ NNP NNP , DT JJ NN IN DT NN , WRB PRP VBD DT NN IN NNP NNP POS NNP .	B-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP O B-ADVP B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O	he	hit back of	ralf schumacher 's williams
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8521	a stray tyre	hit	him	6	9	9	10	10	11	0.18501581364812666	A track marshal was killed when a stray tyre hit him in the chest .	DT NN NN VBD VBN WRB DT JJ NN VBD PRP IN DT NN .	B-NP I-NP I-NP B-VP I-VP B-ADVP B-NP I-NP I-NP B-VP B-NP B-PP B-NP I-NP O	a stray tyre	hit	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8522	Villeneuve	scored	five points	0	1	1	2	2	4	0.874111709033325	Villeneuve scored five points less than the previous season , but finished on the podium twice in Spain and Germany .	NNP VBD CD NNS RBR IN DT JJ NN , CC VBD IN DT NN RB IN NNP CC NNP .	B-NP B-VP B-NP I-NP B-ADVP B-PP B-NP I-NP I-NP O O B-VP B-PP B-NP I-NP B-ADVP B-PP B-NP I-NP I-NP O	villeneuve	score	# points
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8522	the previous season	finished on	the podium	6	9	11	13	13	15	0.9981534210968177	Villeneuve scored five points less than the previous season , but finished on the podium twice in Spain and Germany .	NNP VBD CD NNS RBR IN DT JJ NN , CC VBD IN DT NN RB IN NNP CC NNP .	B-NP B-VP B-NP I-NP B-ADVP B-PP B-NP I-NP I-NP O O B-VP B-PP B-NP I-NP B-ADVP B-PP B-NP I-NP I-NP O	the previous season	finish on	the podium
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8523	The latter	was	the final podium finish of his Grand Prix career	0	2	2	3	3	12	0.9999999999716822	The latter was the final podium finish of his Grand Prix career .	DT NN VBD DT JJ NN NN IN PRP$ NNP NNP NN .	B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	the latter	be	the final podium finish of his grand prix career
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8524	Pollock	was sacked from	his post	0	1	1	4	4	6	0.9674300546648246	Pollock was sacked from his post as team manager in 2002 and was replaced by Prodrive boss David Richards .	NNP VBD VBN IN PRP$ NN IN NN NN IN CD CC VBD VBN IN NNP NN NNP NNP .	B-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-NP O B-VP I-VP B-PP B-NP I-NP I-NP I-NP O	pollock	sack from	his post
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8524	team manager	was replaced by	Prodrive boss David Richards	7	9	12	15	15	19	0.974805246315497	Pollock was sacked from his post as team manager in 2002 and was replaced by Prodrive boss David Richards .	NNP VBD VBN IN PRP$ NN IN NN NN IN CD CC VBD VBN IN NNP NN NNP NNP .	B-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-NP O B-VP I-VP B-PP B-NP I-NP I-NP I-NP O	team manager	replace by	prodrive boss david richards
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8525	Richards	sacked	Technical Director Malcolm Oastler	4	5	5	6	6	10	0.9248599050644926	Along with Pollock , Richards sacked Technical Director Malcolm Oastler and fifty members of staff at BAR .	IN IN NNP , NNP VBD NNP NNP NNP NNP CC CD NNS IN NN IN NNP .	B-PP B-PP B-NP O B-NP B-VP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP B-PP B-NP O	richards	sack	technical director malcolm oastler
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8528	The BAR 004	proved to be	a much less competitive car	0	3	3	6	6	11	0.4957851181300056	The BAR 004 proved to be a much less competitive car than the teams ' previous two , with neither Villeneuve or Panis scoring points consistently with only seven points scored between them , Villeneuve scoring four points to Panis ' three .	DT NNP CD VBD TO VB DT RB RBR JJ NN IN DT NNS POS JJ CD , IN DT NNP CC NNP VBG NNS RB IN RB CD NNS VBN IN PRP , NNP VBG CD NNS TO NNP POS CD .	B-NP I-NP I-NP B-VP I-VP I-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O B-PP B-NP I-NP I-NP I-NP B-VP B-NP B-ADVP B-PP B-NP I-NP I-NP B-VP B-PP B-NP O B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP O	the bar #	prove to be	a much less competitive car
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8529	one year	left to run on	his contract Villeneuve	1	3	3	7	7	10	0.9445300527356543	With one year left to run on his contract Villeneuve turned down a lucrative offer to spend a season racing in CART before returning to BAR for 2004 and 2005 , a deal which Villeneuve claimed was spoken about but never actually produced for him to sign .	IN CD NN VBD TO VB IN PRP$ NN NNP VBD RP DT JJ NN TO VB DT NN NN IN NNP IN VBG TO NNP IN CD CC CD , DT NN WDT NNP VBD VBD VBN RB CC RB RB VBN IN PRP TO VB .	B-PP B-NP I-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP B-VP B-PRT B-NP I-NP I-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP B-PP B-VP B-PP B-NP B-PP B-NP I-NP I-NP O B-NP I-NP B-NP B-NP B-VP B-VP I-VP B-NP O B-VP I-VP I-VP B-PP B-NP B-VP I-VP O	# year	leave to run on	his contract villeneuve
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8529	his contract Villeneuve	turned down	a lucrative offer	7	10	10	12	12	15	0.24136704186608962	With one year left to run on his contract Villeneuve turned down a lucrative offer to spend a season racing in CART before returning to BAR for 2004 and 2005 , a deal which Villeneuve claimed was spoken about but never actually produced for him to sign .	IN CD NN VBD TO VB IN PRP$ NN NNP VBD RP DT JJ NN TO VB DT NN NN IN NNP IN VBG TO NNP IN CD CC CD , DT NN WDT NNP VBD VBD VBN RB CC RB RB VBN IN PRP TO VB .	B-PP B-NP I-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP B-VP B-PRT B-NP I-NP I-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP B-PP B-VP B-PP B-NP B-PP B-NP I-NP I-NP O B-NP I-NP B-NP B-NP B-VP B-VP I-VP B-NP O B-VP I-VP I-VP B-PP B-NP B-VP I-VP O	his contract villeneuve	turn down	a lucrative offer
